Country of Registration;CFR;UVI;Event;Event Start Date;Event End Date;Registration Number;External marking;Name of vessel;Place of registration;Place of registration name;IRCS;IRCS indicator;Licence indicator;VMS indicator;ERS indicator;ERS Exempt indicator;AIS indicator;MMSI;Vessel Type;Main fishing gear;Subsidiary fishing gear 1;Subsidiary fishing gear 2;Subsidiary fishing gear 3;Subsidiary fishing gear 4;Subsidiary fishing gear 5;LOA;LBP;Tonnage GT;Other tonnage;GTs;Power of main engine;Power of auxiliary engine;Hull material;Date of entry into service;Segment;Country of importation/exportation;Type of export;Public aid;Year of construction
GBR;GBR000C20786;;MOD;2018-05-16;2020-09-01;C20786;M657;DREAM CATCHER;M;Milford Haven;;N;N;N;;;;;FX;LHP;NO;;;;;4.80;0.00;0.95;0.00;0.00;44.10;0.00;3;2016-05-05;MFL;;;;2004-01-01
GBR;GBR000C20787;9785330;MOD;2020-07-29;2020-08-20;C20787;PD289;FOREVER FAITHFUL;PD;Peterhead;2JRF5;Y;Y;Y;Y;;N;235118269;FX;OTB;NK;;;;;21.50;19.03;204.00;0.00;0.00;447.00;0.00;2;2016-09-26;MFL;;;PA;2015-01-01
GBR;GBR000C20788;;MOD;2018-05-04;2020-12-30;C20788;PH770;RACHEL ANNE;PH;Plymouth;2JEQ5;Y;Y;N;;;;;FX;PS;NO;;;;;14.95;0.00;71.42;0.00;0.00;353.00;0.00;3;2016-02-26;MFL;;;;2015-01-01
GBR;GBR000C20789;;MOD;2017-03-06;2020-12-30;C20789;M9;LIV N DREAM;M;Milford Haven;;N;Y;N;;;;;FX;FPO;NO;;;;;7.32;0.00;1.66;0.00;0.00;29.40;0.00;3;2016-03-24;MFL;;;;2005-01-01
GBR;GBR000C20792;;MOD;2019-10-22;2020-12-30;C20792;BM567;HAPPY DAYS;BM;Brixham;;N;Y;N;N;;N;;FX;LX;NK;;;;;6.95;6.95;1.89;0.00;0.00;96.00;0.00;3;2016-03-08;MFL;;;PA;2007-01-01
GBR;GBR000C20793;;MOD;2019-10-24;2020-12-30;C20793;FY18;FULMAR;FY;Fowey;;N;Y;N;N;;N;;FX;FPO;GN;LL;LX;;;5.20;5.20;0.89;0.00;0.00;51.50;0.00;2;2016-02-10;MFL;;;PA;2015-01-01
GBR;GBR000C20794;;MOD;2016-02-23;2020-11-11;C20794;FY30;AURORA;FY;Fowey;;N;Y;N;N;;N;;FX;GN;FPO;LHP;LL;;;5.20;5.20;1.14;0.00;0.00;22.38;0.00;2;2016-02-09;MFL;;;PA;2016-01-01
GBR;GBR000C20795;;MOD;2016-06-08;2020-12-30;C20795;PD128;SEASPRAY III;PD;Peterhead;;N;Y;N;;;;;FX;LHP;NO;;;;;6.90;0.00;1.85;0.00;0.00;44.00;0.00;3;2016-04-11;MFL;;;;2016-01-01
GBR;GBR000C20796;;MOD;2019-10-24;2020-12-30;C20796;SS27;LOOPY LOO;SS;St Ives;;N;Y;N;N;;N;;FX;GN;LL;FPO;LHP;;;4.88;4.88;0.71;0.00;0.00;7.31;0.00;3;2016-03-16;MFL;;;PA;1990-01-01
GBR;GBR000C20797;;MOD;2016-05-03;2020-12-30;C20797;E578;DIANA;E;Exeter;;N;Y;N;;;;;FX;FPO;NO;;;;;4.85;0.00;0.65;0.00;0.00;7.30;0.00;3;2016-02-25;MFL;;;;1980-01-01
GBR;GBR000C20798;;MOD;2020-02-09;2020-12-30;C20798;SY211;AQUILA;SY;Stornoway;;N;Y;N;N;;N;;FX;FPO;NK;GN;LL;;;9.40;9.40;3.64;0.00;0.00;58.80;0.00;3;2016-03-10;MFL;;;PA;2016-01-01
GBR;GBR000C20799;;MOD;2018-01-18;2020-11-18;C20799;RX52;ELSIE ROSE;RX;Rye;;N;Y;N;N;;N;;FX;FPO;FPO;FIX;GND;;;7.70;6.70;2.57;0.00;0.00;30.00;0.00;3;2016-02-18;MFL;;;PA;2016-01-01
GBR;GBR000C20800;;MOD;2016-02-23;2020-11-18;C20800;SM73;IMOGEN LEIGH;SM;Shoreham;;N;Y;N;;;;;FX;FPO;GNS;;;;;11.90;0.00;8.46;0.00;0.00;219.32;0.00;3;2016-02-18;MFL;;;;2016-01-01
GBR;GBR000C20801;;MOD;2016-02-24;2020-11-12;C20801;M33;SAPPHIRE II;M;Milford Haven;;N;Y;N;;;;;FX;FPO;NO;;;;;9.99;0.00;3.01;0.00;0.00;96.85;0.00;3;2016-02-12;MFL;;;;1989-01-01
GBR;GBR000C20802;;MOD;2016-03-30;2020-12-30;C20802;M660;LEABELLA;M;Milford Haven;;N;Y;N;;;;;FX;FPO;LHP;;;;;6.95;0.00;1.65;0.00;0.00;88.20;0.00;2;2016-03-17;MFL;;;;2016-01-01
GBR;GBR000C20803;9760744;MOD;2018-07-05;2020-12-22;C20803;INS353;ROSEBLOOM;INS;Inverness;2JGR4;Y;Y;Y;Y;;N;;FX;PTB;NK;;;;;28.00;23.79;306.00;0.00;0.00;578.00;0.00;2;2016-05-10;MFL;;;PA;2015-01-01
GBR;GBR000C20804;;MOD;2016-03-21;2020-12-30;C20804;NT1;ANDY O;NT;Newport;;N;Y;N;;;;;FX;GNS;LHP;;;;;9.95;0.00;4.25;0.00;0.00;60.00;0.00;3;2016-03-14;MFL;;;;2015-01-01
GBR;GBR000C20805;;MOD;2016-05-26;2020-12-30;C20805;TT285;CREELERS PRIDE;TT;Tarbert;;N;N;N;;;;;FX;FPO;NO;;;;;9.15;0.00;6.35;0.00;0.00;62.50;0.00;3;2016-03-03;MFL;;;;2016-01-01
GBR;GBR000C20806;;MOD;2019-11-08;2020-12-30;C20806;NN795;KERRY MARIE;NN;Newhaven;;N;Y;N;N;;N;;FX;OTM;OTS;LL;GN;;;9.70;8.90;10.48;0.00;0.00;208.00;0.00;3;2016-03-17;MFL;;;PA;2015-01-01
GBR;GBR000C20807;;MOD;2019-01-02;2020-12-30;C20807;PD217;DEVOTION;PD;Peterhead;;N;Y;N;N;;N;;FX;FPO;NK;;;;;5.70;5.18;1.62;0.00;0.00;6.70;0.00;3;2016-04-12;MFL;;;PA;1985-01-01
GBR;GBR000C20808;;MOD;2018-07-23;2020-12-30;C20808;K962;SARFINCHA;K;Kirkwall;;N;Y;N;N;;N;;FX;FPO;;;;;;5.58;5.58;1.02;0.00;0.00;10.00;0.00;3;2016-04-25;MFL;;;PA;1984-01-01
GBR;GBR000C20809;;MOD;2017-05-17;2020-12-30;C20809;AB232;Y FULFRAN DDU;AB;Aberystwyth;;N;Y;N;;;;;FX;FPO;NO;;;;;6.87;0.00;1.69;0.00;0.00;19.00;0.00;3;2016-10-11;MFL;;;;2015-01-01
GBR;GBR000C20811;;MOD;2016-06-01;2020-12-30;C20811;PD3;STATELY II;PD;Peterhead;;N;Y;N;;;;;FX;FPO;NO;;;;;10.00;0.00;8.19;0.00;0.00;146.00;0.00;3;2016-05-16;MFL;;;;2015-01-01
GBR;GBR000C20813;;MOD;2019-11-05;2020-12-30;C20813;BM220;ISOBELLA M;BM;Brixham;;N;Y;N;N;;N;;FX;FPO;NK;GN;;;;11.70;11.10;16.63;0.00;0.00;177.00;0.00;3;2016-03-09;MFL;;;PA;2015-01-01
GBR;GBR000C20814;;MOD;2017-06-30;2020-12-30;C20814;UL42;VENTURE WEST;UL;Ullapool;;N;Y;N;;;;;FX;LHP;NO;;;;;8.35;0.00;4.49;0.00;0.00;97.00;0.00;3;2016-06-20;MFL;;;;2008-01-01
GBR;GBR000C20815;;MOD;2016-08-17;2020-12-30;C20815;INS443;BLUEBELL;INS;Inverness;;N;Y;N;;;;;FX;FPO;NO;;;;;6.25;0.00;1.53;0.00;0.00;29.40;0.00;3;2016-07-12;MFL;;;;2015-01-01
